Prompt,Label
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] orders'},1
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] cart'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] transactions_and_payments'},1
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] order_items'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] suppliers'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] refunds_returns'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] products'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] wishlist'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] product_reviews_and_ratings'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] inventory'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] campaigns'},0
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] customerInfo'},1
{'Retrieve the total number of loyalty points earned by customers who have made more than 5 orders and have free shipping eligibility. [SEP] events'},0
{'Find the total number of transactions for each customer. [SEP] transactions_and_payments'},1
{'Find the total number of transactions for each customer. [SEP] customers_loyalty_program'},0
{'Find the total number of transactions for each customer. [SEP] orders'},0
{'Find the total number of transactions for each customer. [SEP] events'},0
{'Find the total number of transactions for each customer. [SEP] cart'},0
{'Find the total number of transactions for each customer. [SEP] shipping'},0
{'Find the total number of transactions for each customer. [SEP] customerInfo'},1
{'Find the total number of transactions for each customer. [SEP] order_items'},0
{'Find the total number of transactions for each customer. [SEP] campaigns'},0
{'Find the total number of transactions for each customer. [SEP] suppliers'},0
{'Find the total number of transactions for each customer. [SEP] refunds_returns'},0
{'Find the total number of transactions for each customer. [SEP] product_reviews_and_ratings'},0
{'Find the total number of transactions for each customer. [SEP] wishlist'},0
{'Find the total number of transactions for each customer. [SEP] inventory'},0
{'Find the total number of transactions for each customer. [SEP] products'},0
"{""Retrieve the average time spent on the events related to orders that have a payment method of 'Credit Card' and occurred in the year 2022, grouped by the event type. [SEP] events""}",1
"{""Retrieve the average time spent on the events related to orders that have a payment method of 'Credit Card' and occurred in the year 2022, grouped by the event type. [SEP] transactions_and_payments""}",1
